Time,QR,Line,ESD
2021-12-29 10:13:16.504420+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:13:18.686894+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:20.864675+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:13:23.119835+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:25.372037+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:27.575649+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:29.765263+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:13:31.967171+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:13:34.168269+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:13:36.395200+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:13:38.596136+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:13:40.810825+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:42.991850+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:13:45.198426+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:13:47.405375+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:13:49.604819+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 10:13:51.797962+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:13:53.984184+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:13:56.172469+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:13:58.392931+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:14:00.597756+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:14:02.809755+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:14:05.026119+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:14:07.235074+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:14:09.425495+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 10:14:11.630878+00:00,7352210450,Line1,'1.1749065108597634
2021-12-29 10:14:13.794012+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:14:15.985968+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:14:18.145751+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:14:20.309587+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:14:22.467003+00:00,7352210450,Line1,'5.360760781914031
2021-12-29 10:14:24.654610+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:14:26.860017+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:14:29.022875+00:00,7352210450,Line1,'4.314297214150464
2021-12-29 10:14:31.171661+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:14:33.338466+00:00,7352210450,Line1,'5.360760781914031
2021-12-29 10:14:35.536607+00:00,7352210450,Line1,'4.942175354808587
2021-12-29 10:14:37.722897+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:14:39.925099+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:14:42.104551+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:14:44.258606+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:14:46.455492+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:14:48.617811+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:14:50.784210+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:14:52.952160+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:14:55.140905+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:14:57.328331+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:14:59.498932+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:15:01.692166+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 10:15:03.887123+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:15:06.031812+00:00,7352210450,Line1,'-7.196802031248772
2021-12-29 10:15:08.245615+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 10:15:10.404878+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 10:15:12.604123+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:15:14.767085+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:15:16.928209+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 10:15:19.103185+00:00,7352210450,Line1,'-3.6388259008527157
2021-12-29 10:15:21.318869+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:15:23.485651+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 10:15:25.684755+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:15:27.840285+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:15:30.086252+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:15:32.316816+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:15:34.533640+00:00,7352210450,Line1,'3.8957117870450197
2021-12-29 10:15:36.775560+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:15:38.987556+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:15:41.155054+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:15:43.342045+00:00,7352210450,Line1,'3.686419073492253
2021-12-29 10:15:45.503020+00:00,7352210450,Line1,'3.477126359939575
2021-12-29 10:15:47.719687+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:15:49.944405+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 10:15:52.167675+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:15:54.359759+00:00,7352210450,Line1,'4.523589927703142
2021-12-29 10:15:56.521258+00:00,7352210450,Line1,'4.105004500597698
2021-12-29 10:15:58.702449+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 10:16:00.895081+00:00,7352210450,Line1,'2.8492482192814528
2021-12-29 10:16:03.056797+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 10:16:05.248142+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 10:16:07.450207+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:16:09.603671+00:00,7352210450,Line1,'-7.196802031248772
2021-12-29 10:16:11.782453+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 10:16:14.026067+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 10:16:16.183383+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:16:18.359124+00:00,7352210450,Line1,'2.639955505728686
2021-12-29 10:16:20.580859+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 10:16:22.813119+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 10:16:25.051681+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 10:16:27.277828+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 10:16:29.471523+00:00,7352210450,Line1,'2.0120773650705637
2021-12-29 10:16:31.720613+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 10:16:33.924427+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 10:16:36.193269+00:00,7352210450,Line1,'2.0120773650705637
2021-12-29 10:16:38.433189+00:00,7352210450,Line1,'-5.73175303637985
2021-12-29 10:16:40.658364+00:00,7352210450,Line1,'0.7563210837543188
